-1.40009564155529,-0.98228029092993,1.64912452157379,2.47474842294594,-1.74149701203451,0
-1.4738722909185,-1.00698977800361,1.69253466951246,2.45604776208095,-1.66772036267129,0
-1.54988738603681,-1.02647413993328,1.72645403495687,2.4416127585662,-1.59170526755298,0
-1.62738057711725,-1.04055656935902,1.75079085542946,2.43135836751936,-1.51421207647255,0
-1.70547432195227,-1.04907900258777,1.76544389573589,2.42522776044167,-1.43611833163752,0
-1.78322683273763,-1.05193271175067,1.77033750249501,2.42318786284546,-1.35836582085216,0
-1.85969756267162,-1.04907900258777,1.76544389573589,2.42522776044167,-1.28189509091817,0
-1.93401448283495,-1.04055656935902,1.75079085542946,2.43135836751936,-1.20757817075484,0
-2.00543145746275,-1.02647413993328,1.72645403495687,2.4416127585662,-1.13616119612704,0
-2.07336672678905,-1.00698977800361,1.69253466951246,2.45604776208095,-1.06822592680074,0
-2.13741868894515,-0.98228029092993,1.64912452157379,2.47474842294594,-1.00417396464464,0
-2.13741868894515,-1.03735408114369,1.61765545735003,2.56129127738346,-1.00417396464464,0
-2.13741868894515,-1.08542171413898,1.5766344821055,2.65037988562328,-1.00417396464464,0
-2.13741868894515,-1.12599821278436,1.52601790406094,2.74157296231321,-1.00417396464464,0
-2.13741868894515,-1.15867282801332,1.46563987002063,2.83462561158248,-1.00417396464464,0
-2.13741868894515,-1.18306545812478,1.39513453247301,2.92952357924156,-1.00417396464464,0
-2.13741868894515,-1.19875734116296,1.31382289927423,3.02652709547853,-1.00417396464464,0
-2.13741868894515,-1.20518401855358,1.22053104497583,3.12624562716754,-1.00417396464464,0
-2.13741868894515,-1.20145674384971,1.11326223223706,3.22978716520244,-1.00417396464464,0
-2.13741868894515,-1.18601804834321,0.988521788238181,3.33908891369482,-1.00417396464464,0
-2.13741868894515,-1.15583118933195,0.839667060425713,3.45775678249603,-1.00417396464464,0
-2.07336672678905,-1.19520658598547,0.896278295850659,3.4405209437246,-1.06822592680074,0
-2.00543145746275,-1.22544506297899,0.938586466726652,3.42845124984213,-1.13616119612704,0
-1.93401448283495,-1.24691822400403,0.968016420556223,3.4204944570376,-1.20757817075484,0
-1.85969756267162,-1.25977259122387,0.985390039336218,3.41597520547745,-1.28189509091817,0
-1.78322683273763,-1.26405441068499,0.991136690844047,3.41451037343073,-1.35836582085216,0
-1.70547432195227,-1.25977259122387,0.985390039336218,3.41597520547745,-1.43611833163752,0
-1.62738057711725,-1.24691822400403,0.968016420556223,3.4204944570376,-1.51421207647255,0
-1.54988738603681,-1.22544506297899,0.938586466726652,3.42845124984213,-1.59170526755298,0
-1.4738722909185,-1.19520658598547,0.896278295850659,3.4405209437246,-1.66772036267129,0
-1.40009564155529,-1.15583118933195,0.839667060425712,3.45775678249603,-1.74149701203451,0
-1.40009564155529,-1.18601804834321,0.988521788238181,3.33908891369482,-1.74149701203451,0
-1.40009564155529,-1.20145674384971,1.11326223223706,3.22978716520244,-1.74149701203451,0
-1.40009564155529,-1.20518401855358,1.22053104497583,3.12624562716754,-1.74149701203451,0
-1.40009564155529,-1.19875734116296,1.31382289927423,3.02652709547853,-1.74149701203451,0
-1.40009564155529,-1.18306545812478,1.39513453247301,2.92952357924156,-1.74149701203451,0
-1.40009564155529,-1.15867282801332,1.46563987002063,2.83462561158248,-1.74149701203451,0
-1.40009564155529,-1.12599821278436,1.52601790406094,2.74157296231321,-1.74149701203451,0
-1.40009564155529,-1.08542171413898,1.5766344821055,2.65037988562328,-1.74149701203451,0
-1.40009564155529,-1.03735408114369,1.61765545735003,2.56129127738346,-1.74149701203451,0
